pool_id,mean_close,mean_feesusd,mean_high,mean_low,mean_open,mean_tick,mean_wethTokenprice,mean_otherTokenprice,mean_totalvaluelockedusd,mean_txcount,mean_volumewethToken,mean_volumeotherToken,mean_volumeusd,variance_close,variance_feesusd,variance_high,variance_low,variance_open,variance_tick,variance_wethTokenprice,variance_otherTokenprice,variance_totalvaluelockedusd,variance_txcount,variance_volumewethToken,variance_volumeotherToken,variance_volumeusd
0x44792fb435268caec96460309635563a13609fc9,1199667.054777962,34.300454807133285,6776103.322219493,6115217.146777332,6414573.127109416,-156096.4375,1.7992895993750002e-07,6444071.737428965,6817.86408089761,6.0625,1.659945683508775,6890593.396077301,3430.0454807133283,10746034449316.482,2918.6754047428267,4408733926940.219,6095484844510.006,5586232693064.8955,16029290.2625,5.852528774522353e-15,5368015547446.682,87258224.56371294,62.4625,6.835500926396642,107263989201825.56,29186754.04742826
0x44961f91122365d34987ad155851737c66a235e8,69242242.62842444,4609.787282692938,507932028.23916876,209000847.37102968,507932028.23916876,10950.75,3.131542625e-09,354997614.6012721,121659.50536641502,21.0,814.4015874424108,56412635816.785805,1536595.760897646,1.917795265685439e+16,83693540.360522,8.66003652177085e+16,1.8530909638571784e+16,8.66003652177085e+16,14206644.25,9.128692596827559e-19,2.42940159009113e+16,5292402280.883815,683.3333333333334,2612960.9272213387,1.1648750459054318e+22,9299282262280.225
0x44ad0dc86c402cfb289f8e3d4e74bc7fed370d5a,10794.864768828076,928.9085750595651,214004.05825193273,164414.62984573626,182897.61178722003,86050.86046511628,5.645448895411628e-06,189029.08507063126,194975.75997000022,87.86046511627907,40.77509947464025,6904215.518779883,92890.85750595652,2445836608.779652,1297962.0281911257,3132186506.8423405,1707580320.648096,1705350779.366552,6661006.551495018,2.456226872250916e-12,2130354723.9786668,775996782.6156634,6350.741971207087,2664.5621409207697,71658548465174.92,12979620281.911253
0x44b0901fbef7d9329516ad820196998a9f8adbcb,0.0001504203422459,122.17124394264772,7608.790464369961,6054.530960416469,6150.96873512008,-88060.33333333333,0.0001504203422459,6693.620318335833,139576.75368540562,91.66666666666667,90.59781506041287,602653.4683115253,244342.4878852954,2.3549845930349384e-10,30581.638334125688,741445.6966387541,491143.5557008446,336462.98348271346,1026272.3333333333,2.3549845930349384e-10,450581.6374104681,399458636.94165146,11633.333333333332,16818.891320584073,750324222160.3271,122326553336.50278
0x44bce2cfc7d024adaf3c4ce2fae4b0f52024ed77,430609.14569780603,129.8930569687955,852537.1961226352,606244.8722309599,687059.9231350766,-134234.0,1.4866112434e-06,677568.9608111338,7643.146675096704,13.666666666666666,5.403270648143107,3716263.131493798,12989.305696879548,141206657583.18845,37127.57849260586,64086455871.81662,57898000.13236035,7217510771.380158,1089916.0,2.5243855298262772e-14,4730438803.907985,3002810.353629708,185.33333333333334,64.8096725822665,31043449640140.176,371275784.92605853
0x44c95bf226a6a1385beaced2bb3328d6afb044a3,6.8572986472380935,4891.849759635467,2.489683803953599e+37,2656.268991069901,3617.10803023424,-92673.60975609756,0.0012739664640908268,8.298946013178664e+36,305421.46221891727,265.4390243902439,206.45993959000776,200456.48705950484,489184.9759635467,1927.240310362497,45634082.927140005,8.047752201030075e+75,12093294.21619515,17377091.404077694,16344869614.6939,1.4236254617004392e-06,2.8237727021158165e+75,98815985071.14178,155564.05243902435,87685.5723889186,418358771877.55505,456340829271.4
0x44cb88fa4f0165863ab789ab5a8ff3cb64234f0d,72447.62165321781,7.616586417829067,4.099479355907533e+36,4.099479355907533e+36,4.099479355907533e+36,118705.04819277108,4.099479355907533e+36,76567.76511885559,2052.149286780449,2.5060240963855422,0.41752378919057714,49733.35848018057,761.6586417829067,818264478.1583359,2430.6106906914774,1.3948756721294992e+75,1.3948756721294992e+75,1.3948756721294992e+75,26804195933.1196,1.3948756721294992e+75,685229448.9868878,5155020.496044251,27.496914487217182,7.371839553841801,132442280168.50072,24306106.906914786
0x44d76960bf24774fa55d556e60b52270705143c8,0.0009968997686447309,0.3418403351229794,1003.1413961026691,1002.6848430285019,1002.9502741696385,-69112.46153846153,0.0009968997686447309,1003.1167462610604,1551.78781713035,9.538461538461538,1.2959771883994686,1301.4299941511526,3418.4033512297933,7.368553254124088e-12,0.35572770153758754,7.3118119861532,6.960442921785273,8.015899187892002,731.2692307692308,7.368553254124088e-12,7.47847696915706,3770682.2576805428,66.26923076923076,5.175940336306499,5224661.706659724,35572770.15375876
0x44f127da342713a2b78186154e138a1db195feb3,1.561038717317073e-08,2.8259246318521334,112375169.2475389,87640413.13792647,101107903.98294064,-181798.68292682926,1.561038717317073e-08,93466629.20879409,5422.273898972113,7.658536585365853,0.5590853498241103,30591034.933877654,941.9748772840445,1.3288239734840582e-16,41.37680592941551,1.3118412372498208e+16,2730037741085119.5,5171785826412520.0,38813071.429087624,1.3288239734840582e-16,2756638125729098.5,5332896.82003893,203.83258054802766,1.7102897399057557,6351583190193706.0,4597422.8810461685
0x44f9469d0d5393d3a01a0d4fa14fe7713c1ad1f7,4.71269787451974e+35,36.60422464495869,3.770158299615792e+36,9.42539574903948e+35,9.42539574903948e+35,-122190.97506925208,1.3315908372821192e-05,2.827618724711844e+36,19396.232658039135,8.091412742382271,1.8499120412048813,217196.06384746826,3660.4224644958686,1.6035274347195082e+74,3900.846274214623,1.2703673657583677e+75,3.2026068044328595e+74,3.2026068044328595e+74,4977608434.598545,1.7007568878605967e-10,9.55444363322469e+74,110802316.80534136,96.39662518585682,8.663123597024393,130282487548.73166,39008462.74214623
0x451f99cf968197c3d9247082da552daa83945d2f,3.4097463333333336e-10,2338.3892450565895,2173251466.7541437,1146029487.259322,1715936476.7265346,-214008.0,5.091387000000001e-10,1969480434.5899084,82364.92525597534,417.0,94.88546377199447,101158297723.8929,233838.924505659,8.825656520750334e-20,10707667.271277187,1.75573232342337e+16,4.717876101516776e+17,1.5026695146317226e+17,410332.0,1.074982246589999e-21,1.5719494998340956e+16,30335352.112714186,309643.0,17528.27650240463,1.4172610036738992e+22,107076672712.77187
0x45220a5cb9fcc2f1eae4fc66c78f1c62e10d78f9,217.2114879461781,29.39217151345924,838.1265578203803,811.3684469890965,832.3043063049363,-67277.0,0.00119814035761035,835.2187366139653,14565.004488158133,4.0,1.5732616395135859,1271.7186557797345,2939.217151345924,188721.21266012752,1316.8112834067135,604.7683513261071,1847.375235319072,1025.6004442765854,94428.66666666667,1.3402733569566551e-09,667.4777509684408,2095778.6679824644,18.0,3.761272760627745,2455688.0492381565,13168112.834067142
0x4528c16e8f3fc5271ceef425a4eaf337d98fbb6b,33078.472608534656,6.64251887152828,1480808.216180618,1449198.6263264315,1462497.451944284,-140349.34020618556,9.941983003484534e-07,1466225.0388253927,19780.520044404104,2.2783505154639174,0.3155077465231452,279645.1977960416,664.2518871528279,55777707479.42692,234.44559018029474,506036139660.22687,507770982711.87616,504800391109.073,39485459.95597079,4.935610231554635e-13,505590595238.93097,103753501.95388351,6.536297250859107,0.5082392733434772,273690038957.13354,2344455.9018029473
0x4532ac4f53871697cbfae2d86517823c1e68b016,147119576.77070084,2516.5448710298438,1.4678871225e-08,3.88373475e-09,4.6569876e-09,190255.5,5.6877834e-09,190984748.33017957,152261.90255844945,430.0,503.7982858601634,83477441930.92236,838848.2903432812,1.4010454251036344e+16,8650449.23049912,1.6059378550442374e-16,4.3987985700200836e-18,7.545387930297532e-18,11108089.0,3.155721945124821e-18,4497932755327166.5,10061557761.88691,175654.0,348322.6726914573,8.457897909495991e+21,961161025611.0135
0x4534e1f233aed7298a68855d758a96541f1b5f62,8177974.849217489,0.8653858098727835,39824082.6278436,35129886.0959677,36372157.98844241,-174229.0,2.72828494e-08,37016594.94596717,3803.374206195645,4.4,0.15787557601881902,5368169.753166203,288.46193662426117,334396363172166.8,1.9683772211864694,17547624532498.066,44812171343902.99,22245180608759.93,1235035.5,9.46755257619239e-18,16325167624089.043,4551394.560817013,42.3,0.0659636183472891,73267965267188.22,218708.58013182986
0x4538c52bdcb3398f929adedfa1af89a06e44864e,143.9808673121792,201.24807929298882,4535.90775866161,4325.027635501406,4444.21938912936,-82591.46326836581,0.0003262023992955386,4448.077427836491,77940.95601627682,8.48575712143928,5.1263030330344845,5677.099699232647,20124.807929298884,823611.3693903105,695543.6728379843,3499975.3700443488,3599366.7992976233,3518792.1808425398,36982133.19797309,7.845132994848154e-08,3478243.639591185,2509961185.3031163,368.9678899289094,400.79497203024005,326407552.5577994,6955436728.379842
0x453b3cb497afbcf6124627d6cde0c37c01466596,22733.75643889433,120.57260714313155,4.644472767195704e-05,4.452617696066815e-05,4.474962957667926e-05,106237.54074074075,4.4633561143823707e-05,23307.650438149314,399121.2006468565,7.325925925925926,5.1042401300953575,82065.74865076359,12057.260714313154,22634022.47989572,212300.65160379984,5.774328443981483e-10,1.8805703000634078e-10,1.9296348226387535e-10,4590017574.653178,1.9005897440291076e-10,11188134.03464634,109816457634.86969,141.46014372581539,339.8485048596671,25647771109.855278,2123006516.0379984
0x453bc17c75fe452718d0f774bbc2b8c1d6684b70,1.117181969896e-05,2.2350258451076335,213159.72296088134,199240.32300479212,200518.80284666776,-118390.0,1.117181969896e-05,211881.24311900573,3557.293074913584,1.9,0.14331509436580064,28529.943378529868,223.50258451076334,1.0992577674884765e-10,5.609947593807057,34766667095.412964,34055084410.553905,33773616439.717766,98517599.05263157,1.0992577674884765e-10,35082158564.24654,4090326.8424484166,3.5684210526315794,0.024444761173498614,1400523602.5358326,56099.475938070565
0x4545bb90af63de63d6e1e3c991d9c2d52e112cde,550.2058846309174,1.7889172383265497,2.0015105090607367e+37,1250.6494049911335,1287.2887181237313,-69563.94117647059,0.001440203449775082,1281.9449479003993,5223.0761724183285,4.0,0.08599071879337282,83.86174500151564,178.89172383265498,777225.4424081377,9.42519659980563,6.810275340396968e+75,471177.18348718766,418820.18700965185,60430464.308823526,4.367418704344052e-06,405689.51823028317,16626017.447497709,10.75,0.020761189163893155,19810.414534044317,94251.96599805633
0x4547f171d5d5b8cc852c000a25ac09f25ac5b46e,1.0010546962e-06,0.0769984973906197,998947.4214619162,998467.360023675,998947.4214619162,-138152.0,1.0010546962e-06,998946.414994608,428937.8304496109,5.0,0.2200900016989244,219891.33770972164,769.9849739061974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x45563f3513dce66a01b13ed54a8b26f6dcc668a5,1.1732992639321559e+37,145.2422870971065,2.3465985278643118e+37,1.1732992639321559e+37,1.1732992639321559e+37,-289491.8965517241,3.4742810344827584e-11,2.3465985278643118e+37,4998.452168579908,2.4482758620689653,4.9399708259389925,226599641667.56223,14524.22870971065,3.992230371956842e+75,130754.14800500778,7.699301431631054e+75,3.992230371956842e+75,3.992230371956842e+75,27537919454.310345,9.185503172481037e-22,7.699301431631054e+75,49079983.20239217,3.0418719211822665,120.45392101396203,3.23135051622406e+23,1307541480.050078
0x45567256654586523ab085844d8a66b2dcc5f5f8,3918246106.2673206,43.50758335271828,1.3134225777777777e-09,3.9671994444444447e-10,9.663096e-10,217493.33333333334,8.623512666666665e-10,4887817756.744171,19925.00197446341,29.333333333333332,8.64608539744654,17872632193.34079,14502.527784239428,1.5201430992158036e+19,7591.01885746186,3.8129857857648296e-18,2.1102977021719777e-19,1.8717133545705776e-18,183020558.5,1.8175227301736796e-18,1.5114257886320458e+19,359874755.5322099,2286.5,298.5201854994384,9.023734048740695e+20,843446539.7179847
0x4585fe77225b41b697c938b018e2ac67ac5a20c0,13.457704127307728,247.93574846754666,0.07153145488368734,0.06685895656353973,0.07037567466635761,256898.9696969697,14.381159324790888,0.06996726069722939,1163365.859322134,85.75757575757575,148.22200571920894,9.517037537272728,495871.49693509325,13.103386518916775,514494.7304581656,3.3162519903528546e-05,5.2546099194196295e-05,3.673820385122408e-05,638734.7178030304,1.3498216976132078,3.0625605100583835e-05,27104979038634.125,5569.439393939393,161712.9327872324,609.4163991528372,2057978921832.662
0x458d60dfc7eab3d70a4cc11718ce5c90311f46de,1.0697492568482083,85.3459876554286,0.9304947549934838,0.9237433266542282,0.9269336476220372,756.030303030303,1.0786461907610885,0.9272012866025842,46192.25618099579,4.03030303030303,17.715324826028496,16.392284080800625,28448.662551809524,0.001459682715782731,13411.255192697656,0.00010900935560060669,0.0001021569843652026,0.00011615225290792053,12589.842803030302,0.00014769211857506385,0.00010743627382531644,3632629293.166189,8.46780303030303,582.3579594171562,497.6652183115889,1490139465.8552945
0x45932782f30cf90e1de048547c62c75efa707bb1,5.213866463846154e-08,34.25550549923051,30078354.881172147,18641510.81900979,25085424.409210358,-168253.15384615384,5.213866463846154e-08,21709134.092509236,17703.103944125727,10.461538461538462,1.8745514571045645,43832585.67906472,3425.550549923051,2.833932411070135e-16,6856.568301068387,1203475014979894.2,74505226217095.81,331872022603060.3,12642702.455384618,2.833932411070135e-16,93757507581760.8,10666682.963627188,515.2184615384616,20.648162341764383,1.4577413133863256e+16,68565683.0106839
0x45a154971ba574587e837585ff6fd2520be73339,3.3474604794636125e-06,43.76065910620715,326636.10599201155,302842.756029321,314634.8695694101,-126292.58376963351,3.3552924964157066e-06,313180.98083622655,77172.6486991704,18.26439790575916,7.88120211316083,2177968.3606118667,14586.886368735717,5.170035722861536e-13,10227.34770929118,6310184643.9790745,5794138453.234458,5960525343.660828,4977848.353856619,4.878632808714625e-13,5645143038.001494,1705934537.1404557,1624.2212488491289,325.23481870207337,15940189577815.312,1136371967.6990197
0x45b12556b9761d2a002aabf18db385491c847f8a,5803.47475514847,63.08770449894594,0.00019793544542195718,0.00018927729187644902,0.000195404965622798,118765.83673469388,0.00019146454206921633,6009.217802813654,87041.63243330196,10.73469387755102,4.95624195099558,27890.770081130824,6308.770449894593,5386937.733212335,2274.2942141407743,5.428878699110593e-09,4.979289257129485e-09,5.16511892061068e-09,25668559149.639454,5.10813120307705e-09,5023317.46570111,2879092108.9983354,74.4906462585034,14.746465258712774,526561626.0547325,22742942.14140774
0x45bf1421f7aced7c5b97358e996c7fba4c46111f,40.77257093573116,0.4476491192764429,163.84404321048208,162.05723633660338,163.65628934611644,317470.5,0.006122171051401175,163.34205992487986,101177.65129740555,13.25,3.46589006958897,564.28,4476.49119276443,6647.614476670351,0.4153951114363606,2.3695348812930983,4.138340908777008,1.3544837275751904,1089.0,4.00019578809211e-10,0.2866211666018817,2942547.7831420302,59.583333333333336,25.23906393347964,666958.6231333334,41539511.143636055
0x45d3142aec03e347dfda2f8e0ee0a4844577837f,7.396886663920113e+36,187.88095054053528,1.4793773327840227e+37,1.4793773327840227e+37,1.4793773327840227e+37,-130795.82608695653,7.50633989844087e-05,1.4793773327840227e+37,88804.432293548,12.304347826086957,5.569395075790522,92739.79662303721,18788.095054053523,2.516840886668444e+75,471476.80334364244,4.921822178373845e+75,4.921822178373845e+75,4.921822178373845e+75,26631682342.324642,2.0117655553327174e-09,4.921822178373845e+75,14002299117.667816,1875.6386473429955,301.40120463560174,22722038730.98644,4714768033.436423
0x45f199b8af62ab2847f56d0d2866ea20da0c9bbc,783.237572822059,10.496131736757889,77384.8199656829,72523.79730773665,74899.06997170931,-110806.0,1.763142270535232e-05,75320.84187373522,13595.199539406993,4.102649006622516,1.0315217779520744,52960.34675006615,3498.7105789192965,67401644.44041047,1809.3455105636124,1870596465.6784732,1980870736.4555035,1950786379.4559894,28996581.209302325,7.670525682027557e-11,1917345407.7173781,1071899315.6258253,84.31168731161031,16.355982305712644,37877644431.023186,201038390.06262356
0x45f4d60405b797a2b0e5ea581fe6ea445cb46b8f,3.9651352337989477e-05,1240.7441624493995,1.7908251923175011e+37,22928.268631626383,27194.8881893737,-101419.68421052632,4.194631000307368e-05,27184.157957045034,61399.72964773839,91.78947368421052,51.14373993556964,1336895.6300425176,124074.41624493994,2.9774933002919063e-10,810457.4892402472,6.093404251934128e+75,52689005.46866243,144238759.2488109,14028308.561403507,2.0571185474618736e-10,116689429.61099161,3165167481.817193,3394.1754385964914,1379.3053147765668,952243357120.3927,8104574892.40247
0x46057eb8c65d18e9b5b77dd25bddb67590074be1,17433731.759580217,1744.8574737681672,1.7108730460909088e-07,5.985909283181817e-08,1.0874202718636361e-07,42911.181818181816,1.0574147003636362e-07,21193933.482003663,39551.561760516066,283.90909090909093,99.0539596547328,315180897.8847045,174485.7473768167,217089153836882.94,18421290.129403185,6.448302288465959e-14,2.6139652232624303e-15,2.2407447699532074e-14,74778805073.67966,2.39249015731028e-14,178807121242945.78,59263434.56115524,295563.41991341993,57636.6230240462,2.842357185350398e+17,184212901294.0319
0x460699d4b13161e8688d54cb074a22e164f8e444,1.0606286451217366,17.233066687509844,0.9160855087882447,0.9082439795983283,0.9128680231212619,942.7333333333333,0.910083462681472,1.0990583950450643,4639.943908636613,1.6,1.6908171803801444,1.8201273893670615,5744.35556250328,0.0064620201022288415,660.5126629611974,0.0005028525033650764,0.00016996771132577149,0.00035618094235643745,25123.63809523809,0.00021060789338345367,0.00030070379696159186,122038045.28630328,1.257142857142857,5.959811216041272,6.856227270736175,73390295.88457747
0x46087ceed975cffc0074c5d4a7e8f1150e7cecf6,308.0208669118399,15.62084841683546,23529.316386634906,23202.116118997903,23319.983399811437,-99981.7641509434,4.9018188438437736e-05,23430.836507600357,177997.83889527223,2.0377358490566038,1.3590361174140007,27551.00112027086,5206.9494722784875,10056943.359685428,1281.841848162056,60261329.15677125,60598216.65460752,60773436.25682384,14149231.115274034,4.0614252508288906e-10,60186827.446272835,14841153911.67149,3.4271338724168903,8.328022237678265,4215140166.522,142426872.01800624
0x460d507154b41f9f4134ff64057b7139675fa852,460.6914650846578,1148.3781344678553,1.6358499352900252e+36,1.6358499352900252e+36,1.6358499352900252e+36,-87316.5,0.0002503751716776226,1.6358499352900252e+36,559194.7363352383,10.620192307692308,30.0263712614668,106142.23536378736,114837.81344678554,3624703.3450319935,11918836.773692267,5.566090422439829e+74,5.566090422439829e+74,5.566090422439829e+74,3119706507.188406,5.765190960360817e-09,5.566090422439829e+74,249534002805.2377,106.59417967298404,6393.523561518172,87612270641.99635,119188367736.92267
0x46228353c424c9d030d04117b5e08c57035366f3,4.312627005263158e-09,570.1399357504454,289585391.59994173,227631130.8589861,234853725.24406946,-192918.1052631579,4.312627005263158e-09,244376536.68329883,21493.121179374382,125.0,28.09812469893073,446209335.69077474,57013.99357504453,1.4316006238209369e-18,5926358.762234306,2.950810669014855e+16,6855976477372718.0,4705152585591228.0,5512638.432748539,1.4316006238209369e-18,2410780662767417.0,571930.2683229534,261944.11111111112,14416.93670269097,3.0219950337287306e+18,59263587622.34304
0x4628a0a564debfc8798eb55db5c91f2200486c24,3.485424060776252,267.9904557639349,2075.249001321296,1641.3259452540347,1869.4363289974422,-73613.50996852046,0.000767851987943321,1904.726071169402,215887.03987749497,24.554039874081848,29.11552718865464,60789.01009156118,89330.15192131161,6449.469264235362,811254.412336348,1861487.5069295205,1222475.2430989055,1396747.5394741932,39661737.86360851,2.101602491358893e-07,1325317.4680798354,45344943106.63215,1543.064566120257,7616.021608421318,41599279506.70029,90139379148.4831
0x4633afa7c69379ba09912a42b7e59388af596081,1.1958260785435296e-05,102.55118147849328,91796.49080049946,78555.60394104217,86891.2503718554,-113406.86274509804,1.1958260785435296e-05,84608.28339629529,94611.92689220175,30.215686274509803,18.649218002920254,1656893.6609121277,34183.727159497765,1.843243994763827e-12,4927.3410706630575,155307787.03292087,41619186.32681686,108601917.00161207,1192915.680784314,1.843243994763827e-12,80109567.11231619,175681963.94550553,311.17254901960786,161.34132085174565,1315748227608.436,547482341.1847843
0x464bb6d9d41ec2bb162a35ebc039d5b13206b818,1.1341892884677508e+38,2158.2709118617076,2.2683785769355016e+38,1.1341892884677508e+38,1.1341892884677508e+38,-646643.6666666666,2.1908325633333335e-08,2.2683785769355016e+38,189061.94022269073,363.0,387.5387786029862,26598360271.235767,719423.6372872359,3.859156026224948e+76,8664245.669278173,3.859156026224948e+76,3.859156026224948e+76,3.859156026224948e+76,173705984408.3333,1.439924196168511e-15,3.859156026224948e+76,99536171082.69418,371812.0,279466.16030620085,5.316367626714473e+20,962693963253.1305
0x46569a57f5ff62b7012232e97279fcb562fb755b,286.5682306325128,68.7618732269299,6095.93412766599,4642.843479978944,4976.408522288866,-85044.34615384616,0.00021077618452421926,5135.663144195421,16266.944788855091,24.23076923076923,3.7139086879403163,9769.68519702215,6876.187322692991,2135151.934478238,56128.00819136817,15334106.36788068,3670430.456877352,2611579.679423318,8303076.475384617,3.5472055373387228e-09,2225771.809546401,7681411.84364031,5858.184615384614,167.4509816741516,827417365.8017371,561280081.9136817
0x465e56cd21ad47d4d4790f17de5e0458f20c3719,86018.19595724963,2846.8264084378106,1.244963811132857e-05,1.1653144375194842e-05,1.2005882570181743e-05,-116781.52380952382,1.2004280169256747e-05,86430.9315474039,1575154.3825101869,197.3373015873016,464.41259277474927,38900353.21885837,948942.1361459368,321527129.0918998,13939251.549232088,6.314292475197406e-12,4.65676522350147e-12,5.06206790504868e-12,3707950.0273192944,5.073483699749228e-12,293167064.9301116,3908019231126.613,15000.782188705498,323346.3712882753,1965140822787214.0,1548805727692.4546
0x4674abc5796e1334b5075326b39b748bee9eaa34,2.520420641039446e+36,4.3121168378221855,5.040841282078892e+36,5.040841282078892e+36,5.040841282078892e+36,-34884.26666666667,0.11175065248731272,5.040841282078892e+36,15162.55510664477,9.377777777777778,4.080604463085365,30.19784697207064,8624.233675644371,8.575902280499884e+74,113.71414564070683,1.7023806019499774e+75,1.7023806019499774e+75,1.7023806019499774e+75,11013810889.540298,0.0008325348587615878,1.7023806019499774e+75,464004667.6871008,188.59502487562185,109.3222900228982,5935.736729256017,454856582.5628274
0x468358dbbe8d10512f216e215a01d00d5eb844eb,62.62348869970126,1429.2816494819654,0.7364967325077958,0.011680098135923266,0.013159593153969622,43709.64102564102,0.012740787104033494,79.66047573881754,201565.70199742357,173.4102564102564,653.5886673611676,42582.61546640791,2858563.29896393,1113.4934419004087,5447307.557235044,19.95593295302523,6.675487557112979e-06,8.579465173269843e-06,1519348.6045883938,2.959716290407101e-06,80.64599069620687,95828504086.29668,61036.195681511475,1157098.9210510876,4665730813.645338,21789230228940.18
0x46a5dcc2241de73b99c79413a06a736f07ea351e,4.796108428976563e-05,9.946684093304796,23367.68010700048,20521.108987889413,21691.67012250534,107524.046875,4.796108428976563e-05,21957.74847024544,8064.960992588702,3.234375,0.4567811064635953,7940.806946577157,994.6684093304797,1.2653723827380602e-10,712.292661672423,24622548.132036615,31771581.690156005,30722739.816194035,5275651.664434524,1.2653723827380602e-10,24488468.227411263,3904233.139922697,32.626736111111114,1.3025526895974724,233218393.7292014,7122926.616724231
0x46aaf841b0b88a370ea9fac7bb7458516201621f,16.015578465267886,0.16562436874614772,39.99941928046875,39.99929145344205,39.99941928046875,-36890.8,0.02500044290067658,39.99929145344205,11490.188575223823,2.2,0.37952698850176575,15.179278064775335,1656.2436874614773,479.4347940057863,0.07131236581644641,3.849315838164543e-06,4.0984981975417385e-06,3.849315838164543e-06,0.2,1.601056911969593e-12,4.0984981975417385e-06,75517869.89514273,1.7,0.3516911570192119,562.5870360684575,7131236.581644643
0x46add4b3f80672989b9a1eaf62cad5206f5e2164,9665.15234397455,117.42538989908331,0.00022672028732613315,0.0001429862305421333,0.00022137688602622777,90467.72443674177,0.00014620871372770955,10306.17302366888,65468.10795485777,5.1421143847487,4.137964556404762,20440.666427578784,11742.53898990833,37059671.522097506,147241.25632382603,3.4423128576049217e-06,8.91201655247011e-09,3.239332498462944e-06,43199254.26594695,9.216472834610934e-09,33592757.64216395,3165403098.534225,41.65337954939341,199.1905702899197,3624070160.3776617,1472412563.2382605
0x46afa7ce6870a73ef3acb401bdfca92a8228d977,1.3674077983e-06,2069.6905873016944,2987176.1245739493,560875.1773944608,2971548.3887475817,-135040.66666666666,1.3674077983e-06,732421.499204706,91363.05394351894,383.0,415.572636030429,301062964.10746187,689896.8624338983,4.2467967625857576e-15,6783872.237381042,15030256646358.033,71131933187.09717,15135085438071.6,227649.33333333334,4.2467967625857576e-15,1223178702.0706046,13159951175.849554,319179.0,278052.3331753771,1.887731953830511e+17,753763581931.2269
0x46b9046269b008e435c3205437675c394d0da19b,2.0316370135822223e-05,3.0661581517451624,49409.83407887028,49309.75723437128,49331.08917753343,-108063.44444444444,2.0316370135822223e-05,49388.50213570813,7147.815575398421,1.5555555555555556,0.14116021984363025,7183.743948544234,306.6158151745162,1.375037952952497e-12,39.485864026514456,9319534.412294399,9585732.16965195,9506744.521351725,358846.3790849673,1.375037952952497e-12,9402079.245497363,16135512.096671633,0.3790849673202614,0.09076908803600395,248375669.37358493,394858.6402651445
0x46c3741db8346fcd2ba63b05f2d1f9c6c245b5e3,3.2678749e-09,730.5265477841424,971210974.5547512,305279589.7865205,971210974.5547512,-195402.0,3.2678749e-09,306009264.130936,177153.17450841246,208.0,127.67732416734081,57798857831.431526,243508.8492613808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x46c765610786d4ffcb0487203783e6f74a1823a2,112353.28470892475,15.952556814506048,1.304195316653253e-05,1.2558255610466266e-05,1.2830938334743372e-05,123683.50602409638,1.277937441207771e-05,116411.6106440833,162000.4635066337,2.463855421686747,1.4928546617996004,122008.27376565628,5317.518938168682,6431858956.435373,617.2160615357147,5.976284091507761e-11,5.057745131427453e-11,5.4895520363494986e-11,7192709804.809054,5.483203009936417e-11,6659544724.420483,10843024052.195803,5.595655348667398,5.306297450076258,60397188179.683426,68579562.39285718
0x46ca72148708fbc450e046fffd264a7821f70ba3,156.06637828116155,296.07309039933915,1.6612907190249127e+37,1.6612907190249127e+37,1.6612907190249127e+37,-224258.59016393442,1.033236595930164e-05,1.6612907190249127e+37,247658.489420218,37.32786885245902,24.383370549603015,45461356548.17995,98691.03013311306,730498.4269363378,295979.4429640219,5.4253165923994306e+75,5.4253165923994306e+75,5.4253165923994306e+75,43614977387.912575,2.0982053224745813e-09,5.4253165923994306e+75,20012696872.1114,4317.290710382515,1911.609138296181,6.286083252159346e+21,32886604773.78021
0x46df0557e5f7295da27320b47668ef38434f15d0,1455731.7608057612,0.04736074106085279,6.158491597821428e-07,6.116178970380953e-07,6.143593744559523e-07,143115.7380952381,6.137420179464286e-07,1654006.776147104,41829.970610897995,1.5595238095238095,0.26110698493653695,428846.4878952234,473.60741060852826,333449764226.82635,0.0018509014819680382,5.023037001247679e-15,5.053418756950521e-15,4.992138589922958e-15,1519260.8462421114,5.114715913270217e-15,46959487636.954575,522162897.05611897,2.0084624211130233,0.05374400160662029,150996599734.09836,185090.14819680396
0x46e2cbd71f55c546feca2946afe82a6c7e8f9145,9091.808180480133,4.612993832550054,73932.14028576377,67066.65012312512,67934.4189992615,-111276.09090909091,1.5064825194218179e-05,69724.50179222779,17632.88313627719,1.7272727272727273,0.49833201773109576,26615.741520842046,1537.6646108500174,909270732.7825108,150.23297150365025,319878610.9596941,457470753.9362954,503845140.50585186,5438654.49090909,1.1096346621689123e-11,283375591.5451527,9389789.080373451,3.2181818181818174,1.8836443816745283,4573139598.137864,16692552.389294464
0x46f17ba7a676c4058b879857dd9b065a882dd832,32642010.734338325,211.18560109243273,4.86081123629036e+37,166038980.05792332,193785692.76338142,-190396.2857142857,5.7343008714285706e-09,194965887.5332153,6580.374234873047,115.42857142857143,37.63700886955818,2370103775.3343625,70395.20036414424,7458506053464608.0,287197.1165192775,1.653924011239264e+76,6818034536707519.0,3668936959542360.0,13127838.904761903,5.6280064812201295e-18,3396022356655548.0,81358348.0217531,56928.952380952374,9115.997881013549,3.2373054203281093e+19,31910790724.364166
